basin_id,sum(msi_paras),sum(msti_paras),sum(wsi_paras),sum(wsti_paras)
14305500,0.614497,1.621326,0.777672,1.424921
08172000,0.611604,1.650063,0.811342,1.373680
05437050,0.632551,1.665232,0.731879,1.575379
05402000,0.618388,1.680765,0.750062,1.535879
14162500,0.532041,1.947931,0.621925,1.977890
07AH002,0.587132,1.754729,0.668710,1.724437
05437500,0.637821,1.662957,0.732244,1.584566
03421000,0.693186,1.572789,0.804269,1.410546
01066000,0.612160,1.706083,0.608801,1.870237
02446500,0.681040,1.583030,0.815868,1.407835
01166500,0.617213,1.722564,0.626506,1.835931
05458300,0.620644,1.668792,0.760008,1.514905
09497500,0.583778,1.714789,0.778786,1.479809
08LE027,0.532554,1.787966,0.515809,2.091465
03308500,0.692971,1.579287,0.804792,1.426221
02444160,0.686796,1.578920,0.813568,1.403933
01573000,0.650525,1.655996,0.720142,1.589388
03324000,0.662553,1.621569,0.800231,1.452118
01100000,0.633829,1.701883,0.618252,1.861261
07247000,0.650321,1.602856,0.804049,1.402099
11179000,0.471127,1.752288,0.798245,1.412396
11342000,0.496571,1.844733,0.711997,1.636592
09112500,0.485837,1.810073,0.528825,2.023353
06408500,0.597881,1.707545,0.783461,1.473071
08164450,0.637498,1.619925,0.808445,1.372158
05107500,0.590103,1.707515,0.767483,1.493271
04185000,0.641840,1.658495,0.764096,1.528275
02303000,0.673966,1.582353,0.832357,1.373043
11475000,0.502203,1.734132,0.749774,1.487967
03024000,0.660895,1.649111,0.701960,1.659159
07099400,0.598082,1.757983,0.596230,1.854448
04181500,0.669520,1.609901,0.791392,1.450061
13139500,0.444585,1.905287,0.523136,2.040528
06786000,0.622247,1.663922,0.824241,1.424661
02220900,0.675230,1.590607,0.815524,1.409453
09050700,0.484545,1.822509,0.502327,2.062310
07341200,0.642268,1.612825,0.812402,1.403679
05SA002,0.589462,1.709116,0.690047,1.660356
11470500,0.476863,1.783162,0.717911,1.561644
10251250,0.447567,1.873334,0.710765,1.603128
01542500,0.654144,1.664728,0.694367,1.663889
03334500,0.659699,1.620153,0.791530,1.454213
09271550,0.532331,1.796715,0.578028,1.854609
02455500,0.678868,1.586163,0.814476,1.404580
07288955,0.690502,1.575723,0.813447,1.407603
07191500,0.670314,1.593892,0.819219,1.409438
07AF015,0.599866,1.771779,0.593528,1.922911
02270500,0.664490,1.595671,0.836764,1.375065
06307990,0.625420,1.688016,0.783280,1.484066
02196484,0.693656,1.576410,0.817408,1.411547
09163500,0.565272,1.769969,0.494595,2.074149
03171000,0.676256,1.605205,0.772127,1.484492
05062500,0.587606,1.704376,0.759339,1.508685
02KJ007,0.618223,1.697314,0.586677,1.863353
02112000,0.678338,1.593721,0.801875,1.425522
05506500,0.651814,1.619722,0.803178,1.426406
02294898,0.663457,1.595477,0.833190,1.373765
06919900,0.653320,1.609193,0.811957,1.410191
02456500,0.682289,1.582134,0.814022,1.402215
06259000,0.574398,1.775309,0.658427,1.698449
09406100,0.568088,1.750341,0.699938,1.650605
06439000,0.588992,1.710458,0.815256,1.444368
12106700,0.582237,1.846845,0.641994,1.885007
02422500,0.669644,1.591492,0.818667,1.402410
06324000,0.595151,1.731562,0.721152,1.581601
07183500,0.641737,1.623105,0.819234,1.403669
06713000,0.607660,1.704853,0.812033,1.444420
05556500,0.642232,1.644629,0.761787,1.516737
07281600,0.680338,1.583795,0.812634,1.406322
05514500,0.654565,1.614608,0.807092,1.421018
08KD007,0.594002,1.777869,0.492964,2.130875
01545500,0.649982,1.670908,0.670902,1.715103
06036650,0.574703,1.776189,0.547508,1.985133
02QB011,0.580700,1.720685,0.552760,1.954894
10CD004,0.564869,1.761133,0.608176,1.797550
06811500,0.621285,1.656274,0.810607,1.436055
02370000,0.675197,1.577796,0.815138,1.365787
11323500,0.480008,1.795832,0.726963,1.566440
03251500,0.697836,1.581416,0.797048,1.452256
04156000,0.637669,1.684719,0.711251,1.656036
01BL003,0.603035,1.720715,0.569630,1.964198
05481950,0.623035,1.657865,0.792856,1.466579
02339500,0.702952,1.565364,0.815701,1.411578
01634000,0.665678,1.613214,0.769224,1.488003
02YO008,0.601978,1.739895,0.576800,1.975874
14301000,0.622773,1.648905,0.743494,1.501153
07183000,0.632042,1.634152,0.819269,1.403573
06305700,0.580803,1.750685,0.651609,1.718169
05387500,0.618296,1.675812,0.753603,1.524554
08319000,0.591826,1.752233,0.566012,1.902447
14210000,0.548975,1.930439,0.620312,1.970990
06037500,0.489642,1.852654,0.539782,2.046376
02479000,0.691106,1.571075,0.820004,1.398863
03036500,0.660967,1.654323,0.670652,1.719090
05CC008,0.600326,1.732695,0.736958,1.592351
07274000,0.664850,1.595605,0.809377,1.404018
13046995,0.496340,1.845524,0.537224,2.042552
07026040,0.666159,1.595498,0.809510,1.417378
07178200,0.630533,1.623881,0.817436,1.399098
05570000,0.655514,1.625651,0.779193,1.487430
05497000,0.642741,1.634638,0.806991,1.444322
03513000,0.691353,1.579225,0.763294,1.478026
09482500,0.541684,1.758187,0.849323,1.389523
13057000,0.515435,1.812287,0.511744,2.064264
07152000,0.616283,1.647459,0.817875,1.398857
01474500,0.660397,1.637652,0.734182,1.574382
03303000,0.678352,1.593399,0.804468,1.425145
06870200,0.634904,1.655834,0.826268,1.441380
06709530,0.603244,1.708623,0.793483,1.479880
07035800,0.663833,1.602545,0.789901,1.434515
06741510,0.578937,1.801090,0.541150,2.070141
05082625,0.565634,1.752617,0.770648,1.499396
06764880,0.658443,1.637662,0.796302,1.480614
02319800,0.695329,1.565626,0.823216,1.385423
11123000,0.408002,1.799828,0.782595,1.374835
11527000,0.498315,1.841268,0.666603,1.741863
05592000,0.669875,1.606952,0.801384,1.438849
05398000,0.620019,1.675325,0.672466,1.662987
13340000,0.536470,1.807120,0.544028,2.096764
02MC001,0.631250,1.689804,0.597163,1.865898
07124000,0.652523,1.661340,0.792122,1.496683
04DC001,0.576591,1.727369,0.589384,1.844514
04058100,0.602142,1.721045,0.602961,1.820802
03336000,0.677534,1.608696,0.790321,1.469775
07283000,0.661216,1.597605,0.809219,1.396652
02YA001,0.580166,1.738149,0.536989,2.042733
14154500,0.581146,1.717766,0.710562,1.611053
03402900,0.685981,1.586749,0.786314,1.464231
05320000,0.616839,1.674493,0.766761,1.494970
01135500,0.620934,1.688669,0.584936,1.868255
11368000,0.480748,1.921666,0.677762,1.740957
02388350,0.670337,1.593459,0.811257,1.415667
12113000,0.630079,1.681870,0.697558,1.634296
02375500,0.690083,1.567563,0.810792,1.385437
04121500,0.631651,1.683314,0.678412,1.716211
13105000,0.545502,1.799110,0.583012,1.895925
09505800,0.540386,1.781585,0.700890,1.657206
12331800,0.585410,1.768513,0.560500,1.941102
02054530,0.660446,1.620411,0.779205,1.470792
08040600,0.673518,1.590041,0.813881,1.397573
06804700,0.607580,1.678084,0.818390,1.431688
04124000,0.635104,1.679746,0.653091,1.753577
04AB001,0.565087,1.744123,0.588476,1.845910
06019500,0.558994,1.803183,0.524215,2.022742
09285900,0.517518,1.841994,0.511825,2.077454
12449950,0.477652,1.861982,0.531312,2.030426
07013000,0.664278,1.601333,0.806964,1.418417
02025500,0.678693,1.602503,0.764714,1.507553
04119000,0.661303,1.642683,0.742366,1.567285
11149900,0.445866,1.759273,0.782074,1.401711
04041500,0.617274,1.703660,0.630504,1.753576
05439500,0.629327,1.665693,0.767694,1.509043
05AA028,0.555452,1.823151,0.535162,2.061816
02243000,0.670602,1.585260,0.830533,1.379805
02372422,0.680333,1.578714,0.811442,1.387998
04045500,0.619254,1.698690,0.607498,1.818012
04232482,0.659634,1.657034,0.737730,1.595032
04059000,0.608344,1.712073,0.605739,1.833480
02483500,0.679959,1.584241,0.815462,1.399378
01603000,0.654093,1.646810,0.709338,1.630363
12354000,0.521161,1.825981,0.536852,2.073432
05578500,0.649149,1.631460,0.787457,1.480088
07160500,0.592642,1.669507,0.824577,1.394993
05NF010,0.564838,1.756964,0.674592,1.661579
07063000,0.670184,1.598252,0.802624,1.419790
07069305,0.656023,1.611237,0.803858,1.414911
05490500,0.647789,1.639948,0.783585,1.498001
11051500,0.431084,1.903649,0.722805,1.578377
03140500,0.681597,1.609969,0.780217,1.493245
07176500,0.622637,1.631807,0.810553,1.396568
06309000,0.638314,1.690426,0.654875,1.725332
02OB037,0.617696,1.682001,0.587510,1.873483
02450000,0.676123,1.586064,0.811492,1.409116
09400350,0.607351,1.714256,0.806497,1.473708
02318000,0.671471,1.590153,0.819133,1.389264
10321590,0.518136,1.830309,0.588762,1.890626
09386950,0.564297,1.786163,0.705382,1.676849
07290000,0.684427,1.576561,0.811586,1.401969
14201340,0.625967,1.609586,0.780537,1.427663
02OJ024,0.632798,1.681136,0.614164,1.843009
01543000,0.637116,1.682078,0.663179,1.744472
11134000,0.412407,1.796265,0.779514,1.378160
14307620,0.625343,1.606470,0.770998,1.425567
05379500,0.625372,1.672562,0.750919,1.534410
04232000,0.663700,1.652589,0.709986,1.643001
01017000,0.612920,1.686378,0.567394,1.895207
02169500,0.694564,1.576659,0.816814,1.410279
04155000,0.629646,1.686194,0.717299,1.624086
05395000,0.615688,1.678257,0.669305,1.668540
07093700,0.525710,1.805165,0.494855,2.099048
07083710,0.492621,1.824043,0.496952,2.054704
08NA006,0.513139,1.787851,0.517514,2.026107
03403910,0.675081,1.597195,0.793711,1.454077
08KA008,0.542089,1.779182,0.503551,2.066109
02PE009,0.591648,1.705486,0.564727,1.941486
03298500,0.687940,1.584904,0.809948,1.423549
03316500,0.700978,1.570233,0.806430,1.419156
07144200,0.610610,1.656108,0.818170,1.405386
03467609,0.704925,1.561271,0.810514,1.425765
11501000,0.541846,1.860035,0.555253,2.033499
05525500,0.659908,1.619791,0.790426,1.462071
02218300,0.680156,1.586071,0.814379,1.406573
02032515,0.647956,1.620355,0.792599,1.435021
06212500,0.608966,1.691692,0.788379,1.439179
04066030,0.623834,1.678102,0.649628,1.720454
06900050,0.646345,1.628007,0.797450,1.439482
07382500,0.669623,1.583143,0.807503,1.387922
02397000,0.695409,1.572955,0.813960,1.412526
09418700,0.536889,1.778465,0.724290,1.593559
06652000,0.601665,1.750615,0.599492,1.824013
08NH130,0.509933,1.822787,0.513587,2.044296
06808500,0.634994,1.643611,0.799367,1.455480
07EA004,0.564184,1.731293,0.499493,2.046622
06605000,0.603717,1.688142,0.775882,1.482333
06803486,0.608006,1.671280,0.817475,1.424898
14361500,0.570588,1.737799,0.677946,1.676882
01417500,0.632362,1.705742,0.653084,1.778276
02326512,0.664950,1.587619,0.815757,1.377713
06918060,0.641827,1.618533,0.813695,1.398345
02106500,0.676466,1.580407,0.813197,1.384899
08246500,0.490319,1.856248,0.513497,2.085084
03285000,0.688061,1.584802,0.807189,1.423895
01532000,0.635767,1.690571,0.693611,1.683514
07028960,0.663917,1.594770,0.812804,1.399880
07189000,0.655763,1.601965,0.809754,1.408184
07056700,0.653845,1.609589,0.799935,1.408196
11289651,0.478520,1.926528,0.650260,1.798019
05482300,0.609424,1.679089,0.782740,1.479726
06933500,0.668571,1.599591,0.806901,1.421607
03152000,0.681133,1.592546,0.775024,1.507946
05496000,0.644304,1.635770,0.803108,1.449756
02318500,0.677841,1.581966,0.816624,1.385800
05061500,0.592893,1.702547,0.751980,1.516952
07230500,0.614245,1.640985,0.819961,1.395729
06730500,0.618193,1.711126,0.717532,1.616746
12105900,0.582275,1.846860,0.642009,1.884980
06AG001,0.590496,1.742668,0.658230,1.700492
04282000,0.614896,1.697830,0.590794,1.894919
01375000,0.650423,1.646454,0.722309,1.580933
09188500,0.453851,1.874012,0.514558,2.052860
03414500,0.684273,1.576764,0.803307,1.424116
06078200,0.600285,1.756441,0.545261,1.972014
02EC018,0.633629,1.691189,0.640283,1.819176
06BB003,0.595153,1.736184,0.648634,1.722166
06025500,0.531254,1.812764,0.534181,2.074214
02081747,0.670137,1.596967,0.814620,1.410190
14211720,0.621443,1.636367,0.739661,1.510234
02342500,0.677699,1.588266,0.820364,1.400794
07139500,0.662557,1.639290,0.816740,1.460862
01553500,0.652794,1.664842,0.674763,1.709947
05522500,0.651025,1.638363,0.781619,1.486024
08LA001,0.572465,1.778392,0.499525,2.127185
06605850,0.607187,1.680247,0.776474,1.476562
08HD011,0.586553,1.861969,0.638596,1.858642
02YM001,0.597170,1.740996,0.550086,2.023386
05330920,0.626576,1.667948,0.761621,1.527267
04150500,0.651882,1.666371,0.726306,1.615539
13135000,0.573232,1.780729,0.519958,2.031688
03011020,0.649987,1.666269,0.663716,1.726551
02358789,0.674464,1.577795,0.818924,1.384339
02YS005,0.611289,1.743376,0.569734,1.987898
06817000,0.627220,1.649495,0.801242,1.447444
08185500,0.602359,1.659397,0.811434,1.371206
01085500,0.625062,1.704056,0.612033,1.856293
14330000,0.517530,1.967922,0.573355,2.077329
03189600,0.674717,1.612072,0.734536,1.584289
08ED001,0.540739,1.848325,0.512032,2.164437
05AB005,0.590536,1.710790,0.750742,1.521532
05080000,0.599525,1.701524,0.770100,1.498684
01343060,0.606162,1.707638,0.581265,1.898521
02477990,0.676093,1.584959,0.818991,1.401463
07145500,0.609650,1.659425,0.818199,1.405399
05061000,0.586694,1.704043,0.764191,1.500149
01364500,0.633590,1.694199,0.683699,1.666954
07068000,0.672930,1.596501,0.802471,1.425066
05242300,0.611421,1.688699,0.724735,1.573964
02371500,0.669863,1.590739,0.813756,1.390483
03346000,0.665116,1.602802,0.804302,1.428409
06893578,0.631656,1.627518,0.815439,1.398953
06752000,0.590708,1.813973,0.562907,2.015074
01402000,0.653444,1.626103,0.776181,1.483510
03183500,0.665180,1.632121,0.722160,1.603503
13273000,0.541974,1.816536,0.492899,2.078837
01096500,0.637879,1.693633,0.662434,1.739233
01198125,0.634015,1.700692,0.659258,1.771714
01426500,0.645440,1.686459,0.657387,1.748258
13018750,0.474358,1.858145,0.532317,2.039470
01421000,0.632013,1.703723,0.648883,1.786746
05474000,0.651588,1.625840,0.783597,1.497264
07057370,0.674270,1.594755,0.806252,1.413691
02234000,0.697353,1.561425,0.830407,1.369306
07106000,0.610014,1.694616,0.801079,1.452444
07040450,0.684775,1.584333,0.802625,1.428681
07382000,0.667009,1.584793,0.805022,1.387929
08HF005,0.614359,1.786168,0.689069,1.700713
01112500,0.639372,1.671124,0.703979,1.623409
07029500,0.680572,1.578181,0.806248,1.403586
03251200,0.679975,1.596238,0.789752,1.466738
05458000,0.614818,1.673493,0.756942,1.517442
08HB002,0.625353,1.677287,0.710773,1.585657
06482610,0.586621,1.704754,0.776695,1.494698
02359000,0.678111,1.575684,0.820031,1.384713
03377500,0.694523,1.581748,0.799357,1.451748
08LB069,0.548237,1.770412,0.511066,2.078583
07077380,0.672157,1.591634,0.804720,1.416671
03106500,0.664915,1.637610,0.744037,1.571341
06607200,0.608317,1.680698,0.788945,1.463731
01BJ007,0.598144,1.706001,0.559354,1.936405
01018035,0.610537,1.700054,0.614254,1.881533
11528700,0.494269,1.826085,0.688367,1.672941
13235000,0.436283,1.903680,0.517570,2.064385
13310199,0.496288,1.814193,0.517182,2.058379
06813500,0.676821,1.626649,0.757528,1.564269
01EN002,0.621613,1.730534,0.614459,1.900398
07EE010,0.608505,1.774972,0.495705,2.100771
05MD005,0.563317,1.746179,0.636963,1.720031
06207500,0.558993,1.783243,0.521060,2.068299
02465000,0.699034,1.568012,0.814556,1.408336
05481000,0.611840,1.671946,0.776425,1.496147
12391950,0.555563,1.786620,0.517142,2.084851
06421500,0.617554,1.675733,0.808379,1.441500
03575500,0.719872,1.549400,0.806619,1.430487
07066000,0.654399,1.611615,0.802599,1.421837
07149000,0.595898,1.680402,0.825975,1.408013
05430175,0.620251,1.676429,0.742758,1.555362
05464000,0.625724,1.656765,0.765772,1.508185
13249500,0.488135,1.868085,0.518619,2.115085
06814000,0.613200,1.656866,0.817648,1.427280
08164390,0.628082,1.629680,0.809579,1.375507
02019500,0.678201,1.602851,0.766630,1.509991
01548005,0.649945,1.669093,0.712049,1.642256
07336200,0.654902,1.601213,0.814199,1.400881
07GE001,0.601362,1.747497,0.565543,1.932567
08180800,0.599746,1.665827,0.815205,1.376626
07GJ001,0.613381,1.730049,0.563944,1.906295
05LE004,0.568775,1.745986,0.645535,1.715842
13069500,0.533032,1.801727,0.516440,2.057777
07FC003,0.582146,1.758348,0.598353,1.855268
05463000,0.612415,1.671575,0.779486,1.488157
12101500,0.604669,1.768754,0.648668,1.821302
07170990,0.633639,1.623012,0.814425,1.395097
02462500,0.696776,1.568982,0.813634,1.407897
07175500,0.627264,1.627493,0.817003,1.398926
08GA071,0.530679,1.889899,0.532692,2.124514
02YN002,0.585835,1.753631,0.555925,2.037790
05062000,0.591466,1.699364,0.750162,1.518046
13342450,0.613655,1.668544,0.792300,1.474268
01632000,0.664434,1.620255,0.745960,1.536545
06473000,0.603164,1.705957,0.768080,1.508067
05GG010,0.568467,1.755748,0.672446,1.674232
02475000,0.686050,1.575164,0.819182,1.397241
10321940,0.522182,1.820201,0.587563,1.883930
05267000,0.612921,1.684021,0.728943,1.563707
02366000,0.662542,1.588762,0.820863,1.378802
06866500,0.633199,1.658946,0.824141,1.445199
07169800,0.613922,1.641255,0.811728,1.390502
08NE039,0.553889,1.789600,0.497348,2.120654
10351650,0.485621,1.911795,0.588846,1.917405
11272500,0.501491,1.741691,0.748960,1.487505
14170000,0.600255,1.632047,0.776215,1.425899
07378500,0.678525,1.573771,0.813056,1.389779
05420680,0.612308,1.676782,0.754228,1.526835
07305000,0.598909,1.681835,0.832455,1.397796
05UH001,0.537284,1.776561,0.568317,1.847075
07312200,0.572658,1.700036,0.824975,1.386574
07185000,0.649221,1.614840,0.819732,1.405210
02232400,0.684878,1.571878,0.829000,1.365195
12061500,0.598671,1.727338,0.720345,1.572963
02148000,0.701441,1.568501,0.819987,1.410105
01034500,0.612143,1.693732,0.575901,1.905529
01601500,0.648697,1.651021,0.724118,1.609960
06815000,0.626997,1.644719,0.818661,1.434822
05418400,0.623989,1.663228,0.755537,1.532840
02227500,0.675909,1.586217,0.820034,1.388637
09070000,0.515809,1.808016,0.521569,2.079861
07364100,0.684506,1.579016,0.807109,1.407684
09242500,0.498670,1.834734,0.532337,2.035291
01173500,0.625499,1.706658,0.659909,1.761406
08181500,0.602713,1.662805,0.815136,1.377124
06279940,0.525932,1.798659,0.513859,2.064475
06853800,0.594111,1.693541,0.815880,1.436156
06447450,0.633346,1.659617,0.829791,1.420002
04193500,0.668402,1.626295,0.779345,1.494916
06324500,0.623725,1.681912,0.787555,1.475991
04199000,0.666730,1.622945,0.791953,1.468357
02134480,0.673247,1.587192,0.821923,1.393731
09413000,0.527873,1.765258,0.742671,1.519576
09239500,0.512597,1.818794,0.514351,2.071548
14308000,0.577635,1.707768,0.705427,1.621851
04105500,0.656626,1.640555,0.761669,1.523988
14174000,0.605207,1.672701,0.724633,1.570099
05MH006,0.565114,1.752291,0.671371,1.678061
08KA007,0.542576,1.775935,0.496446,2.074410
12413000,0.550848,1.796160,0.535216,2.108558
01594440,0.669447,1.611369,0.784836,1.465124
07071500,0.664388,1.604588,0.803571,1.417759
06099000,0.608541,1.704050,0.737599,1.556894
12414500,0.522507,1.831972,0.552584,2.075616
09304115,0.485013,1.842801,0.529927,2.042023
06430500,0.616602,1.698503,0.747464,1.548199
04161820,0.642501,1.653800,0.762517,1.547660
06470500,0.594304,1.721827,0.770777,1.506735
05440700,0.641661,1.660671,0.734462,1.582837
08KB003,0.594014,1.776294,0.495100,2.098719
01200500,0.638550,1.690938,0.662207,1.745291
06355500,0.594659,1.717118,0.808204,1.451258
03426310,0.710955,1.560194,0.804873,1.426285
14400000,0.587933,1.652545,0.790235,1.413797
14166000,0.576934,1.769759,0.670594,1.756323
08211500,0.622162,1.661848,0.841888,1.384974
01AP004,0.613730,1.723175,0.594489,1.929976
06052500,0.574544,1.781614,0.522174,2.056853
08188500,0.621603,1.647317,0.817552,1.379559
07299670,0.568515,1.714169,0.823118,1.384433
07263012,0.666821,1.592658,0.803586,1.407647
12462500,0.474798,1.920840,0.537346,2.077015
03058975,0.677643,1.596486,0.777260,1.509077
02298830,0.659089,1.594603,0.824386,1.369362
05050000,0.599492,1.699711,0.733093,1.544751
02PL005,0.620972,1.690172,0.574734,1.905231
07195400,0.649209,1.607390,0.811695,1.405697
06917060,0.632806,1.628984,0.813086,1.399849
07AE001,0.596623,1.755019,0.514076,2.015408
02294650,0.663502,1.594943,0.832523,1.373814
04250200,0.614136,1.710595,0.579374,1.932472
01576000,0.670571,1.646499,0.685208,1.693641
08012150,0.676921,1.576883,0.809220,1.388258
11152300,0.445015,1.781298,0.790318,1.400454
03282290,0.697564,1.570987,0.804660,1.441637
07147070,0.603595,1.656700,0.818935,1.393470
03346500,0.676159,1.593385,0.802593,1.434183
05087500,0.588455,1.717092,0.774925,1.483191
05CB002,0.603916,1.718537,0.745283,1.554541
05497150,0.645329,1.632756,0.808359,1.442784
07195430,0.650011,1.606467,0.811583,1.405290
07182510,0.623819,1.642393,0.819135,1.403205
02313000,0.681888,1.580046,0.831517,1.375989
02322800,0.676675,1.578594,0.826964,1.379206
01108000,0.650057,1.642052,0.744302,1.541588
05466500,0.646206,1.636382,0.769614,1.509175
03406500,0.690279,1.578263,0.806352,1.434632
10322000,0.523253,1.817589,0.592928,1.855234
01589000,0.669871,1.610953,0.781742,1.475969
09067005,0.496872,1.813191,0.503712,2.065174
09303000,0.477765,1.842741,0.529385,2.035503
07195500,0.651358,1.604939,0.811716,1.404694
02223500,0.693913,1.573045,0.818894,1.407897
05EF005,0.564512,1.771567,0.703727,1.605912
02PJ007,0.620615,1.682266,0.586491,1.889079
06483500,0.603902,1.690979,0.773692,1.492460
02366500,0.685312,1.574857,0.816360,1.389071
11348500,0.540761,1.789709,0.647365,1.721620
06BB005,0.586508,1.749133,0.657616,1.710287
07142620,0.589303,1.693477,0.828369,1.410284
09067020,0.496819,1.813280,0.503715,2.065177
04292500,0.634989,1.685956,0.597796,1.880027
02481880,0.669215,1.593329,0.816806,1.395770
03200500,0.685039,1.584092,0.789928,1.472151
14048000,0.596472,1.739629,0.639699,1.765382
08KC001,0.609303,1.774012,0.519154,2.079840
07143665,0.603850,1.665598,0.816583,1.407658
03107500,0.678819,1.621421,0.751935,1.545549
05480500,0.621924,1.668571,0.767990,1.507396
01031500,0.596214,1.711797,0.580391,1.891965
02016500,0.673611,1.610684,0.758181,1.530568
07343500,0.633457,1.622092,0.815657,1.391772
12086500,0.568490,1.909610,0.657174,1.872043
05500000,0.641863,1.631075,0.810113,1.419119
06911400,0.623490,1.635476,0.816945,1.399307
02268903,0.688783,1.573284,0.835076,1.373778
02447025,0.691325,1.575550,0.815147,1.405383
01447800,0.639112,1.684562,0.672296,1.703782
11389500,0.538293,1.715266,0.707100,1.585325
04AA004,0.556881,1.762630,0.606838,1.827792
01548500,0.640110,1.677784,0.674557,1.709514
01552000,0.643010,1.676638,0.677923,1.700199
03030500,0.643171,1.675890,0.665676,1.740576
01515000,0.659546,1.663528,0.661829,1.732975
06904050,0.638503,1.638955,0.799926,1.446323
13112000,0.543909,1.785509,0.543185,1.935258
03031500,0.659129,1.657416,0.670497,1.724049
07018500,0.678602,1.587858,0.795945,1.428992
03451500,0.689858,1.575733,0.790201,1.426936
03601990,0.695120,1.568886,0.804041,1.409514
05336700,0.607817,1.690389,0.719542,1.590037
05455500,0.635232,1.642473,0.777390,1.503734
06758500,0.642761,1.675098,0.735589,1.567003
01168151,0.595937,1.724003,0.594532,1.876868
06432020,0.612118,1.724307,0.708900,1.625948
08JB003,0.587642,1.786522,0.506166,2.101004
03179000,0.687687,1.584920,0.800298,1.447243
13073000,0.559016,1.775948,0.567586,1.890977
03184500,0.688301,1.595466,0.765803,1.509363
13345000,0.569505,1.773125,0.612421,1.908361
03040000,0.662077,1.643883,0.693147,1.670359
04FA003,0.578313,1.719453,0.615915,1.835081
07096500,0.596643,1.721960,0.765514,1.524157
02088500,0.678027,1.583092,0.820153,1.397242
03612000,0.669754,1.598576,0.799896,1.415037
01520000,0.644775,1.672178,0.696737,1.665408
03287500,0.704672,1.566775,0.806221,1.437870
01188090,0.630338,1.692526,0.681020,1.705723
08KH006,0.587848,1.784324,0.489218,2.136682
03281500,0.686084,1.583736,0.799542,1.448602
05429700,0.620668,1.675344,0.744173,1.553500
09342500,0.511634,1.818326,0.529838,2.061447
06878000,0.612209,1.661735,0.828664,1.410975
04176000,0.657156,1.642840,0.769390,1.523708
05OC016,0.576618,1.738241,0.688784,1.652343
06449500,0.615625,1.677556,0.818917,1.427861
12395000,0.530515,1.805172,0.537925,2.070825
09486500,0.550255,1.752115,0.850427,1.390826
05573540,0.659326,1.621914,0.792951,1.466327
07176000,0.643917,1.613612,0.816146,1.400569
09504420,0.530699,1.819883,0.664465,1.745473
05331000,0.630200,1.666894,0.748915,1.559655
11443500,0.474330,1.907275,0.654773,1.775467
02438000,0.672440,1.589213,0.809595,1.403868
10308200,0.445593,2.006873,0.573003,2.030334
06917000,0.625676,1.635134,0.812755,1.398141
06478600,0.599839,1.694603,0.770465,1.497936
02364500,0.673974,1.587072,0.813740,1.387860
14243000,0.582726,1.810233,0.656722,1.819331
08015500,0.677650,1.574927,0.805623,1.386862
05UA003,0.560861,1.764654,0.621139,1.807084
11147500,0.421747,1.783381,0.782902,1.390331
11376550,0.514728,1.758091,0.696865,1.623739
05584500,0.644505,1.639357,0.792840,1.458410
09408135,0.569977,1.740237,0.722222,1.605283
04065722,0.622448,1.679489,0.647966,1.722985
07BB005,0.592867,1.739819,0.670286,1.704259
06345780,0.590016,1.721854,0.808820,1.447739
07362000,0.675016,1.586999,0.809013,1.405072
08JB002,0.584857,1.788102,0.503337,2.111182
09277500,0.497765,1.851849,0.516548,2.097474
13075500,0.560541,1.769570,0.568028,1.889018
01125500,0.632960,1.689432,0.685276,1.686468
08EB005,0.552975,1.739865,0.499337,2.063749
13038500,0.495859,1.828234,0.520847,2.045988
02LB008,0.628878,1.680217,0.602991,1.868195
05427085,0.631692,1.668681,0.738453,1.574581
06282000,0.545946,1.797823,0.521453,2.083209
06123030,0.607863,1.711752,0.737248,1.577110
09058000,0.516073,1.803599,0.503347,2.090192
08019200,0.651272,1.610790,0.819051,1.397915
04066800,0.625520,1.676514,0.650294,1.717415
09166500,0.511088,1.836676,0.518456,2.083125
09180000,0.583153,1.754420,0.568431,1.913747
10155000,0.508193,1.843306,0.520361,2.088307
07FB001,0.602134,1.774212,0.523240,2.045104
04267500,0.626419,1.687491,0.584593,1.896106
09172500,0.518950,1.818909,0.517236,2.086265
10109001,0.487377,1.869380,0.554751,2.050217
02153200,0.684957,1.582746,0.810589,1.410021
05054000,0.604521,1.689649,0.739394,1.537625
06412200,0.611317,1.705913,0.768563,1.513390
01616500,0.651631,1.626932,0.790631,1.466399
03217000,0.681384,1.598516,0.790061,1.461565
03329700,0.662049,1.618644,0.792735,1.450929
06274300,0.590379,1.744980,0.688968,1.638419
02473000,0.679825,1.581162,0.817434,1.396071
08KG003,0.574169,1.789446,0.498544,2.064769
08150000,0.574776,1.707485,0.835573,1.392460
06410500,0.607662,1.721942,0.741943,1.563180
02GC002,0.652375,1.659018,0.678492,1.704337
02045500,0.662082,1.603825,0.811690,1.416178
06418900,0.616144,1.681488,0.791715,1.465917
05LE006,0.565944,1.746801,0.651217,1.705797
04LM001,0.605890,1.703840,0.583891,1.877463
02423555,0.675467,1.584174,0.813586,1.395961
05OE007,0.581563,1.718766,0.699549,1.626327
03584600,0.698214,1.565466,0.802252,1.412161
06932000,0.654638,1.608263,0.811272,1.414422
02341505,0.706379,1.563250,0.818029,1.410862
08028000,0.657285,1.595630,0.809963,1.384390
07301420,0.564360,1.723725,0.834379,1.399031
07EE009,0.611399,1.766234,0.499697,2.092972
12324680,0.585593,1.766324,0.573331,1.924942
