basin_id,sum(msi_paras),sum(msti_paras),sum(wsi_paras),sum(wsti_paras)
05200510,0.480833,1.365411,0.578371,1.140809
03601990,0.547309,1.176953,0.615401,1.006840
12189500,0.445504,1.722783,0.542130,1.848664
01563200,0.515829,1.255581,0.574170,1.197783
07188000,0.519218,1.220798,0.623923,1.009811
01573825,0.518098,1.248167,0.593679,1.144053
04085427,0.505312,1.310520,0.568991,1.210788
01540500,0.526007,1.268908,0.525682,1.304675
02047500,0.539330,1.202671,0.622706,1.016231
01183500,0.496396,1.306670,0.518145,1.373801
06707500,0.461946,1.453587,0.468824,1.517613
06799000,0.496228,1.307135,0.636333,1.074012
12061500,0.473078,1.352425,0.604814,1.232551
12370000,0.442659,1.480383,0.445535,1.751100
02482000,0.525701,1.193727,0.621986,0.990509
05RB003,0.483612,1.385989,0.499759,1.327597
01518700,0.502756,1.288224,0.530222,1.291711
03281500,0.539460,1.187932,0.621404,1.055067
08022040,0.525293,1.215312,0.630430,1.007112
06412500,0.494969,1.345759,0.617268,1.147927
07064000,0.530284,1.202257,0.618131,1.019584
02LH004,0.502869,1.311172,0.441286,1.440727
05550000,0.511314,1.284538,0.584156,1.162529
10131000,0.435940,1.465006,0.421860,1.627204
08NA045,0.448202,1.454435,0.405854,1.713010
12398600,0.462306,1.460794,0.425448,1.727905
05OE007,0.471030,1.383035,0.548147,1.227079
07050700,0.511168,1.224142,0.617359,1.021099
07170500,0.498358,1.250067,0.626988,1.006682
09408135,0.458084,1.379112,0.596602,1.263092
04263000,0.514760,1.296526,0.488300,1.412296
08KC001,0.493237,1.407292,0.418051,1.664129
10312000,0.404315,1.490305,0.535738,1.391477
09124500,0.410360,1.500493,0.415207,1.691697
08150000,0.454811,1.344144,0.645251,1.007169
06608500,0.498343,1.301192,0.619421,1.047304
09302000,0.436981,1.475111,0.425995,1.573164
03161000,0.521684,1.208674,0.597343,1.070264
01BU002,0.490428,1.323339,0.462316,1.508517
02197315,0.538210,1.202694,0.635540,1.015274
06425100,0.497916,1.294228,0.639042,1.055192
021556525,0.528959,1.196995,0.622706,1.004672
02298123,0.531131,1.246935,0.650825,1.011046
12335100,0.458727,1.458391,0.415761,1.644307
05123400,0.460955,1.431659,0.614936,1.138580
03229500,0.543923,1.204386,0.626216,1.065124
03270000,0.529168,1.224615,0.620833,1.075785
05497150,0.513288,1.249857,0.629670,1.058682
01138500,0.498794,1.318665,0.451561,1.464050
07288955,0.545442,1.188169,0.622953,1.006360
08MF065,0.443678,1.511017,0.426128,1.802461
06887000,0.509194,1.279050,0.647762,1.058108
01541303,0.520225,1.261627,0.548527,1.231418
07377000,0.526977,1.190628,0.617211,0.985616
07086000,0.405095,1.532916,0.414073,1.667298
07155590,0.481192,1.331305,0.658038,1.049146
05060000,0.469910,1.386336,0.599758,1.132693
08313000,0.474731,1.444151,0.456226,1.546490
05418500,0.506063,1.289582,0.589443,1.148397
08041749,0.522651,1.206197,0.612741,0.972078
07211500,0.511941,1.333957,0.615811,1.194329
03023100,0.524509,1.261076,0.545400,1.254426
02066000,0.537264,1.212750,0.627067,1.049064
02RD002,0.480853,1.378577,0.429455,1.581653
06279940,0.434745,1.481525,0.418138,1.691988
07BK001,0.483903,1.403072,0.507962,1.318382
02UC002,0.457990,1.414430,0.436713,1.587403
05458000,0.496307,1.317654,0.589667,1.127587
02151000,0.533384,1.201249,0.626311,1.015356
14330000,0.426427,1.621767,0.507017,1.774503
04276500,0.500064,1.307968,0.507869,1.386096
13046000,0.418065,1.502522,0.435048,1.686556
04237500,0.532701,1.252428,0.579975,1.180497
05OE006,0.471604,1.379881,0.544564,1.230999
05420680,0.494590,1.318077,0.587269,1.135288
02316000,0.529655,1.210575,0.626560,0.998391
11517500,0.415273,1.519609,0.550170,1.454721
07099970,0.490773,1.409064,0.491312,1.451136
11367800,0.400184,1.649388,0.607854,1.556122
05244000,0.486262,1.355603,0.584622,1.136006
06309000,0.518326,1.342406,0.530333,1.342966
13344500,0.466635,1.361655,0.536581,1.358690
03217000,0.537918,1.209233,0.616321,1.075074
03342500,0.521871,1.214782,0.621993,1.033830
04250200,0.487759,1.320383,0.453724,1.518576
05418400,0.501453,1.293216,0.587519,1.139735
11476500,0.384557,1.329137,0.601079,0.982913
01474500,0.523851,1.247816,0.575404,1.179408
07072000,0.523432,1.211595,0.616886,1.017654
02MC001,0.502329,1.303467,0.466576,1.443438
13217500,0.422760,1.508303,0.413187,1.709717
14189000,0.468847,1.392952,0.598499,1.390977
04148500,0.520935,1.274567,0.589281,1.169934
07346000,0.500617,1.228545,0.624394,0.996039
08KF001,0.476781,1.435214,0.400912,1.618067
07292500,0.527400,1.191175,0.619784,0.989487
06446000,0.493909,1.307265,0.661035,1.054916
02197320,0.550923,1.187890,0.632179,1.017703
07052345,0.505918,1.226543,0.616330,1.012959
07GD001,0.485765,1.386293,0.469664,1.451957
02361000,0.521170,1.198383,0.619392,0.985057
06919020,0.513298,1.222709,0.623399,1.018673
03072000,0.538447,1.207140,0.601645,1.141941
01541200,0.521268,1.255865,0.552555,1.221285
09177000,0.470215,1.427853,0.466793,1.553106
02384500,0.539750,1.176420,0.617468,1.008380
03081000,0.529703,1.253991,0.535611,1.287933
04112500,0.516589,1.267262,0.608245,1.120415
07176500,0.493326,1.257415,0.625708,1.013886
03290500,0.559130,1.181528,0.629789,1.053190
01531000,0.516819,1.278127,0.542589,1.260458
03214500,0.548833,1.194074,0.627578,1.084969
03599500,0.544545,1.177398,0.615670,1.005934
07182250,0.488270,1.275704,0.631303,1.018889
06882510,0.504473,1.287805,0.644814,1.055202
08GE002,0.446179,1.497540,0.405395,1.806110
08OA002,0.572970,1.140498,0.624921,1.050814
12448998,0.380142,1.597992,0.475496,1.718314
01199000,0.502244,1.301522,0.517809,1.370946
11389500,0.429679,1.382982,0.589101,1.245194
04029990,0.480624,1.351707,0.498255,1.332961
05080000,0.485677,1.369040,0.602331,1.115444
02YK002,0.477967,1.385244,0.446250,1.652223
14242580,0.482944,1.385940,0.600561,1.391823
06408500,0.483938,1.346120,0.633076,1.119082
10351600,0.395092,1.572045,0.497480,1.571605
07364100,0.540250,1.190490,0.618522,1.006994
02321500,0.534321,1.217750,0.638574,1.000287
05459500,0.493742,1.312642,0.602687,1.107176
01AP002,0.489930,1.324352,0.457088,1.520102
08207500,0.450959,1.337590,0.627025,0.995099
04150500,0.522774,1.292094,0.574681,1.223532
01BH010,0.464447,1.395766,0.441534,1.611507
03261500,0.528287,1.230410,0.616659,1.078259
02220900,0.532839,1.203333,0.629469,1.015913
03202400,0.541495,1.204839,0.618940,1.095710
12040500,0.503923,1.221892,0.618616,1.112958
04NB001,0.492720,1.352099,0.454202,1.465787
03230500,0.539680,1.211953,0.622555,1.079974
11370500,0.428862,1.479896,0.537483,1.477127
03262700,0.528484,1.230271,0.614968,1.077289
06305700,0.471689,1.395343,0.520884,1.318748
05QA002,0.487682,1.367662,0.488292,1.359957
09205000,0.400371,1.552721,0.397889,1.625818
04185000,0.509069,1.269150,0.595593,1.130409
10337500,0.372389,1.698499,0.485886,1.780025
01473500,0.523017,1.248396,0.574918,1.180445
14097100,0.459647,1.477719,0.484365,1.712630
05593520,0.522324,1.218769,0.617929,1.034443
06220800,0.420470,1.518755,0.407582,1.681990
04121500,0.507053,1.308674,0.534387,1.305657
02102000,0.538933,1.202238,0.631859,1.018460
04108670,0.523452,1.265397,0.571263,1.188443
07031740,0.531015,1.193290,0.622482,1.003800
04117500,0.519303,1.275030,0.586748,1.171003
06445700,0.490264,1.313593,0.658348,1.053530
03406500,0.545052,1.189071,0.627948,1.045504
01154500,0.501171,1.314319,0.459248,1.489497
07066000,0.515011,1.217116,0.614422,1.018769
03054500,0.536550,1.212660,0.593812,1.148903
04151500,0.526191,1.284118,0.573356,1.211939
14162500,0.448890,1.629122,0.570639,1.743443
02375500,0.544359,1.181068,0.618518,0.985336
08LD001,0.457666,1.454789,0.428967,1.741009
12413500,0.459901,1.469331,0.461084,1.792028
05552500,0.518152,1.269262,0.594478,1.147980
09342500,0.420585,1.504266,0.440228,1.712805
13185000,0.373272,1.592889,0.441689,1.731608
06917560,0.497594,1.244894,0.623224,1.003511
05526000,0.523757,1.242380,0.611723,1.097549
08NL024,0.466527,1.462177,0.390250,1.766848
05407000,0.518933,1.307026,0.558084,1.231048
06933500,0.526553,1.208176,0.620600,1.024324
01327750,0.494959,1.316942,0.466439,1.485853
03329700,0.524235,1.231896,0.618421,1.064848
09497800,0.448208,1.360199,0.619649,1.105293
06473000,0.488556,1.374218,0.610408,1.140130
07363400,0.511860,1.205243,0.619298,0.994129
07018500,0.536389,1.204372,0.616721,1.037752
12324590,0.463931,1.434841,0.443840,1.541725
01420980,0.495816,1.297773,0.508124,1.372154
10322500,0.430626,1.472336,0.434685,1.611183
08KA005,0.456614,1.453198,0.402587,1.714842
09306222,0.467835,1.415471,0.454081,1.551917
14163150,0.454129,1.599054,0.577456,1.722197
07053500,0.527553,1.206994,0.623106,1.014709
07183000,0.501212,1.260042,0.633426,1.021646
03170000,0.522349,1.224591,0.605019,1.080354
01357500,0.513180,1.296270,0.497787,1.423515
02388350,0.524073,1.190683,0.619793,1.008003
06437000,0.505044,1.312831,0.639451,1.094631
05453520,0.512536,1.287050,0.614161,1.116939
06AG002,0.470868,1.417533,0.515844,1.308879
08014500,0.526820,1.191410,0.613892,0.979324
07FB002,0.488209,1.411777,0.425625,1.603683
03MB002,0.438381,1.445378,0.414257,1.548637
10309000,0.377248,1.587890,0.493133,1.563525
06447450,0.504282,1.295944,0.659464,1.059751
05525500,0.522777,1.236333,0.617142,1.077169
07024500,0.517437,1.204807,0.621707,1.010127
02442500,0.520521,1.192786,0.620612,0.997186
03209500,0.548486,1.190633,0.631531,1.067051
05QE008,0.488667,1.361705,0.514806,1.293569
11525854,0.405582,1.561833,0.582754,1.501894
01674000,0.523455,1.223252,0.623783,1.046976
06799350,0.500603,1.306538,0.635297,1.079124
13142500,0.379680,1.555224,0.413398,1.626779
06471000,0.482140,1.384123,0.611568,1.142526
03340500,0.540000,1.223745,0.622045,1.089289
14148000,0.448863,1.543014,0.560708,1.689363
01613000,0.537450,1.232957,0.580428,1.194708
08208000,0.467519,1.321814,0.632770,1.002865
02133624,0.534790,1.201261,0.634085,1.013863
14337600,0.439808,1.543177,0.526311,1.657026
12363000,0.429151,1.501633,0.457012,1.744534
01576500,0.528160,1.241989,0.580382,1.159796
03527000,0.557054,1.185473,0.632754,1.065286
03331753,0.525993,1.243180,0.604990,1.101168
09406000,0.457838,1.390219,0.585769,1.320181
03190400,0.530098,1.222577,0.586678,1.177214
06821190,0.517260,1.252303,0.629604,1.070351
05CC008,0.485327,1.370710,0.584386,1.203374
05556500,0.512535,1.267310,0.594277,1.127906
05599490,0.527403,1.208811,0.623364,1.021095
13249500,0.403257,1.544730,0.436921,1.775365
07348700,0.511032,1.213830,0.620940,0.995952
01048000,0.486745,1.339559,0.464606,1.476370
02PE009,0.481800,1.368132,0.450566,1.559073
08109800,0.483200,1.268641,0.621923,0.993731
08181800,0.479878,1.296835,0.622233,0.988068
07104000,0.487119,1.349699,0.636289,1.119374
07039500,0.528112,1.201490,0.611313,1.026809
08NE006,0.429991,1.505468,0.434393,1.744014
06870200,0.505020,1.296891,0.655383,1.082440
08068500,0.508302,1.228690,0.618708,0.977586
03212500,0.552978,1.187878,0.633534,1.069063
06306250,0.479893,1.345409,0.644728,1.076179
05464220,0.499078,1.294164,0.609265,1.099902
01638500,0.542834,1.224219,0.597536,1.164199
05DE007,0.490540,1.365783,0.595601,1.181067
03428500,0.536281,1.185995,0.620073,1.008628
05325000,0.505849,1.327362,0.601689,1.146397
06290500,0.458977,1.449608,0.437742,1.548270
03599240,0.542639,1.178648,0.616076,1.005668
13337000,0.420770,1.527258,0.467380,1.761196
07301500,0.469457,1.331344,0.648388,1.023909
07191500,0.533695,1.219841,0.638663,1.032524
12200500,0.454082,1.664501,0.549327,1.833659
02320000,0.553587,1.198214,0.632859,1.001760
07335790,0.516022,1.200614,0.619179,0.996784
12351200,0.444808,1.477508,0.431126,1.716566
05484000,0.498199,1.297558,0.620335,1.071567
08NB005,0.441152,1.474573,0.420475,1.715063
02413300,0.541791,1.192123,0.621330,1.008069
03085500,0.534726,1.218335,0.613195,1.094401
03348000,0.521855,1.231874,0.617382,1.069524
04106906,0.525981,1.260226,0.591433,1.141764
08NC004,0.439329,1.477773,0.417344,1.691401
04282000,0.492588,1.320706,0.468484,1.502319
08GA071,0.442348,1.548788,0.458035,1.813612
06335500,0.496337,1.333247,0.642384,1.087376
07301420,0.447167,1.362704,0.645329,1.016455
04AB001,0.461177,1.437942,0.460816,1.415138
08019500,0.492203,1.237101,0.624489,0.993571
02359000,0.536318,1.194039,0.626869,0.989588
04069500,0.507998,1.321818,0.527819,1.279388
07BC006,0.470372,1.412807,0.523564,1.308212
05427085,0.506943,1.297461,0.577622,1.178430
03335000,0.527024,1.228659,0.613934,1.074729
02312700,0.528888,1.231427,0.637248,0.999991
01053500,0.484478,1.344631,0.459160,1.481718
04MF001,0.490754,1.360134,0.444810,1.470044
07096000,0.461287,1.460788,0.426275,1.602777
07195500,0.512218,1.213227,0.621968,1.006681
09144250,0.437562,1.472714,0.412787,1.665266
01350180,0.488862,1.314468,0.505697,1.386423
011230695,0.501358,1.271318,0.547236,1.239091
13042500,0.408327,1.525083,0.440582,1.706809
05464500,0.509883,1.297898,0.599458,1.134278
02303000,0.538283,1.231846,0.646578,1.010073
02372422,0.536044,1.190116,0.618656,0.986709
06465000,0.512645,1.292998,0.663813,1.062011
09303000,0.393923,1.540839,0.438726,1.691649
01131500,0.494716,1.321325,0.457621,1.469739
06324970,0.487785,1.343414,0.652554,1.073340
06207500,0.457609,1.451255,0.413419,1.659922
06BD001,0.460812,1.443675,0.465935,1.413096
05330000,0.506452,1.327189,0.600516,1.147506
04246500,0.515759,1.284214,0.502313,1.375355
02317500,0.539749,1.204303,0.630306,1.000770
11289651,0.391497,1.593392,0.573377,1.512647
03229610,0.544169,1.212799,0.624835,1.079384
01628500,0.529002,1.233825,0.606005,1.119935
06208500,0.484178,1.400109,0.437976,1.528084
11526250,0.405378,1.545373,0.589233,1.471390
06439000,0.469355,1.348629,0.641909,1.067761
08103800,0.469881,1.293430,0.631958,1.002010
06313590,0.484174,1.340893,0.633700,1.110865
07FA005,0.476125,1.432189,0.428276,1.587164
02088500,0.537379,1.197547,0.632879,1.007532
12089500,0.492507,1.369632,0.596380,1.359936
10140100,0.415852,1.478530,0.445051,1.631675
02QB011,0.470196,1.377374,0.442234,1.578815
07093775,0.453509,1.456960,0.542417,1.329985
01566000,0.515984,1.257063,0.569546,1.195445
06926000,0.534807,1.217453,0.633803,1.028000
06928430,0.519110,1.212254,0.617338,1.025788
04266500,0.495449,1.309845,0.451832,1.476131
06308500,0.504751,1.326371,0.633706,1.116930
14310000,0.450963,1.302562,0.620105,1.127321
01614500,0.517880,1.248656,0.587220,1.168564
05551540,0.513364,1.279896,0.587206,1.157266
03381500,0.535377,1.206610,0.621765,1.036305
06216900,0.484568,1.339432,0.634091,1.124938
06917380,0.498957,1.243397,0.623119,1.005560
06191000,0.422151,1.488694,0.416891,1.684475
07351750,0.513766,1.210620,0.616809,0.989408
02196000,0.521614,1.213464,0.632957,1.015692
09304800,0.427875,1.495712,0.411433,1.709975
06709530,0.481829,1.334166,0.633800,1.114856
01547500,0.515438,1.263560,0.564947,1.209604
02423425,0.527822,1.188416,0.620526,0.991207
10321950,0.420865,1.464920,0.480020,1.489619
05EF004,0.461625,1.441005,0.539131,1.240678
03291500,0.543215,1.199402,0.623323,1.039192
07362000,0.530898,1.193453,0.618519,1.001842
01673000,0.532899,1.220256,0.623223,1.049013
04111000,0.527300,1.250783,0.610590,1.108962
09118450,0.418727,1.513041,0.407414,1.670027
03069500,0.523239,1.262264,0.535886,1.302590
14337500,0.445499,1.432604,0.573602,1.384489
14103000,0.469272,1.448435,0.481018,1.579406
06306300,0.482958,1.370275,0.556756,1.278008
05381000,0.497014,1.326624,0.567290,1.192323
12086500,0.477108,1.586796,0.598792,1.630722
03377500,0.550378,1.202052,0.626500,1.071216
02024000,0.527280,1.230010,0.595735,1.131313
08227000,0.427210,1.500902,0.404595,1.649311
02481510,0.539444,1.187388,0.622385,0.987427
13269000,0.476867,1.412361,0.411176,1.644498
11106550,0.317011,1.535962,0.592645,0.977678
07096250,0.465324,1.429743,0.582197,1.241236
11316600,0.372218,1.721340,0.560772,1.617551
04124000,0.510092,1.307406,0.512435,1.337000
02026000,0.539740,1.218613,0.608366,1.115895
07169500,0.491148,1.255488,0.625032,0.999925
03030500,0.508010,1.277126,0.517464,1.319483
09511300,0.446915,1.371742,0.633695,1.044938
05LD001,0.458440,1.434610,0.532490,1.254123
05597000,0.521258,1.216794,0.624379,1.019634
13168500,0.446235,1.447850,0.461909,1.544920
08MB005,0.458479,1.466989,0.384702,1.702382
02ZF001,0.489230,1.364732,0.466328,1.593002
11176900,0.370495,1.447833,0.620687,1.010665
01189995,0.499008,1.278705,0.541053,1.267689
05429700,0.498710,1.302506,0.578790,1.155995
02LD005,0.498719,1.313341,0.443348,1.451955
06869500,0.490854,1.311115,0.649972,1.071450
13132500,0.407725,1.521139,0.426918,1.627649
03232000,0.530875,1.218077,0.619760,1.072281
14377100,0.426094,1.378305,0.634100,1.200267
02330000,0.536861,1.203097,0.622598,0.992707
06787000,0.485938,1.313420,0.645456,1.052419
04195820,0.521589,1.245326,0.620181,1.086815
12340000,0.443703,1.481339,0.421775,1.683328
03011020,0.514224,1.272300,0.517747,1.309834
01515000,0.522222,1.271422,0.517851,1.320466
09260050,0.461158,1.434255,0.413566,1.575870
09097900,0.442938,1.462119,0.432656,1.638992
04100500,0.525747,1.249696,0.596848,1.118215
14328000,0.419662,1.684382,0.497840,1.835180
08CC001,0.441026,1.471766,0.418240,1.693078
08NE039,0.458209,1.457288,0.408645,1.747857
05576000,0.517781,1.233263,0.619406,1.045422
02358700,0.567185,1.177376,0.631522,1.008560
11303000,0.385822,1.476939,0.604756,1.276098
02473500,0.515128,1.203873,0.624120,0.993716
13307000,0.427404,1.505678,0.422278,1.672576
02GD004,0.507947,1.283985,0.515956,1.335021
07185000,0.516005,1.242145,0.635766,1.025103
08041780,0.540672,1.198323,0.620982,0.996888
05400760,0.507996,1.325411,0.541265,1.250112
06334500,0.494041,1.330410,0.644146,1.088914
02QA017,0.480139,1.359836,0.445911,1.525768
11143250,0.351410,1.423452,0.580388,0.968957
03208500,0.546781,1.190769,0.630217,1.058410
08055500,0.492246,1.256264,0.628441,1.002810
08HA010,0.494599,1.262528,0.597041,1.154739
11242000,0.386903,1.714760,0.468723,1.858619
03272000,0.523065,1.226692,0.617845,1.070318
06601200,0.540604,1.297994,0.598221,1.206808
04183000,0.529755,1.245153,0.610643,1.115662
02366000,0.521952,1.200365,0.626484,0.982087
01595800,0.521245,1.265255,0.533357,1.296044
03295890,0.534227,1.205698,0.621941,1.044366
14238000,0.470324,1.608695,0.572591,1.704772
06464100,0.473250,1.323523,0.651182,1.040369
02399200,0.525971,1.189743,0.619552,1.007167
05LJ005,0.466992,1.414420,0.506217,1.313903
04060993,0.497490,1.336103,0.525089,1.269276
02488500,0.546677,1.184266,0.623990,1.000104
01453000,0.513087,1.271612,0.541972,1.240649
07303400,0.454261,1.342833,0.635869,1.004443
13186000,0.367097,1.591717,0.437646,1.658272
02218300,0.536932,1.197598,0.625557,1.008517
01646502,0.545170,1.222357,0.600121,1.159585
08111700,0.499011,1.246714,0.620802,0.981829
05484900,0.504126,1.302453,0.619439,1.098778
02QA002,0.482765,1.356384,0.445448,1.529380
05590950,0.521243,1.234249,0.619952,1.064851
14316500,0.428235,1.635603,0.516604,1.827423
03015310,0.518580,1.271221,0.515938,1.319272
02312000,0.547724,1.225024,0.646987,1.010816
03498850,0.548245,1.174537,0.624759,1.020870
09508500,0.448080,1.378624,0.632405,1.077303
04294000,0.503066,1.301755,0.477175,1.426249
06FB002,0.425162,1.492383,0.430549,1.416602
08013500,0.535775,1.190549,0.613652,0.990712
07335300,0.506073,1.230160,0.630753,1.005327
03112000,0.527517,1.229057,0.588792,1.142505
07MB001,0.452126,1.454426,0.449157,1.406443
02YS005,0.492671,1.366789,0.456427,1.596675
14123500,0.423438,1.605638,0.523482,1.760248
02478500,0.540208,1.187377,0.626492,0.998757
06357800,0.490414,1.347688,0.641880,1.095262
02077303,0.526917,1.209530,0.624352,1.015739
11043000,0.344179,1.516983,0.597361,0.983908
02365200,0.535224,1.191102,0.620156,0.986985
02148315,0.558965,1.190347,0.639188,1.026427
04282500,0.502344,1.305209,0.478407,1.487252
05300000,0.487732,1.347263,0.593353,1.133613
08379500,0.479926,1.383030,0.607250,1.181744
09209400,0.416750,1.531782,0.404182,1.633553
06428200,0.493835,1.331637,0.643717,1.097967
08NB014,0.412461,1.554673,0.471462,1.714232
02314500,0.528691,1.218271,0.637227,0.999896
09402000,0.491329,1.359919,0.653252,1.168280
06130500,0.505568,1.301782,0.647747,1.101742
02462500,0.548987,1.177166,0.623367,1.005833
11444500,0.387607,1.578140,0.570389,1.474966
01556000,0.522302,1.250315,0.564777,1.203659
05502300,0.509345,1.246041,0.625300,1.024730
05412020,0.503310,1.311481,0.585004,1.156253
03314500,0.545722,1.186533,0.625982,1.021129
02PB006,0.482072,1.353371,0.448302,1.558940
03360000,0.521034,1.214349,0.619633,1.040077
01125500,0.497991,1.285225,0.533432,1.276382
01578310,0.533825,1.258972,0.540846,1.283822
01420500,0.493275,1.301247,0.505172,1.382521
02173500,0.537315,1.203359,0.638575,1.018042
08289000,0.458604,1.454871,0.447967,1.558037
11418000,0.394102,1.472733,0.639454,1.281912
02084000,0.544681,1.197232,0.631102,1.014031
01013500,0.483388,1.348919,0.453103,1.492019
09306500,0.470300,1.414877,0.441066,1.536863
04GA002,0.478709,1.391366,0.482386,1.376088
08173000,0.485908,1.274737,0.623396,0.993598
06033000,0.457667,1.458061,0.441128,1.600890
09516500,0.383630,1.469357,0.635975,1.007240
03403910,0.528883,1.194716,0.615334,1.054544
04FA001,0.473246,1.396205,0.483922,1.383540
08332010,0.494643,1.393796,0.477767,1.496680
04073365,0.510191,1.304733,0.576268,1.182778
02YA001,0.476056,1.402892,0.441817,1.686689
01600000,0.515637,1.266089,0.545559,1.255613
04267500,0.498149,1.306195,0.454466,1.471272
05481650,0.504996,1.308875,0.602785,1.128093
03QC002,0.455263,1.453190,0.447371,1.687719
06114700,0.505631,1.305300,0.624640,1.128142
05CK007,0.453632,1.428354,0.627838,1.141198
02175500,0.540735,1.201280,0.636748,1.012320
05495500,0.508786,1.245947,0.625061,1.044141
07BB005,0.477953,1.383312,0.528603,1.293117
03341500,0.541218,1.220788,0.623814,1.087359
07146830,0.482852,1.273798,0.627378,1.006605
03142000,0.534805,1.210062,0.618126,1.071861
01594440,0.530764,1.226932,0.611376,1.077984
06906000,0.516282,1.237590,0.630075,1.037551
02153200,0.540674,1.193730,0.624255,1.014575
12457000,0.389273,1.657683,0.492660,1.800891
05KB003,0.457645,1.439236,0.544864,1.220094
01610000,0.538251,1.232426,0.575673,1.204716
04209000,0.526915,1.257627,0.562094,1.205143
06876900,0.497676,1.306879,0.649588,1.072647
03020500,0.514076,1.269623,0.525925,1.282236
06904500,0.511526,1.253902,0.621560,1.062145
06327500,0.524587,1.327416,0.568771,1.271419
01512500,0.516623,1.284093,0.502695,1.367468
01529950,0.517964,1.277217,0.542093,1.259426
03115400,0.533024,1.216819,0.603962,1.118072
06432020,0.492573,1.347847,0.567066,1.240419
12303500,0.429308,1.514156,0.480772,1.757424
10239000,0.452391,1.458999,0.464061,1.568328
06607500,0.498366,1.315725,0.610173,1.099748
07GG001,0.491672,1.380782,0.526804,1.322838
03302800,0.530721,1.205761,0.619738,1.027231
06089000,0.468378,1.386400,0.483728,1.433247
13337500,0.424644,1.510312,0.444440,1.747059
06354000,0.481855,1.366304,0.632549,1.097346
14111400,0.414807,1.624847,0.474993,1.826882
03007800,0.507272,1.276893,0.526165,1.311765
01BH005,0.464970,1.396320,0.443120,1.611931
03202000,0.535424,1.212555,0.616012,1.090767
08104100,0.478274,1.283209,0.629255,1.000890
02087500,0.538301,1.201352,0.627883,1.012626
01548500,0.505633,1.281269,0.528530,1.298844
03328000,0.525256,1.241633,0.614458,1.086402
07035800,0.521667,1.210809,0.608789,1.035458
02472000,0.532174,1.190979,0.620832,0.994476
04155500,0.502513,1.302922,0.569453,1.219743
09168730,0.458614,1.453891,0.440610,1.622274
06906300,0.512583,1.243176,0.625299,1.026866
12394000,0.429991,1.499464,0.457098,1.734594
04066003,0.504799,1.334083,0.507102,1.310369
07171000,0.503893,1.244605,0.628176,1.011148
08144600,0.474064,1.324883,0.650753,1.017176
02313230,0.545241,1.226181,0.644692,1.009331
05498150,0.511849,1.249314,0.627293,1.050535
06659500,0.435524,1.493013,0.415458,1.738312
01573000,0.515887,1.265682,0.561091,1.188627
09466500,0.473954,1.352601,0.659056,1.047071
01554000,0.525595,1.269335,0.527061,1.313189
02337040,0.536704,1.192333,0.625383,1.005275
05504800,0.507147,1.236789,0.620676,1.022330
06915800,0.503074,1.248787,0.630547,1.014767
09382000,0.453713,1.418836,0.560794,1.410251
06930000,0.515268,1.217826,0.616462,1.022790
02110500,0.535963,1.198558,0.630749,0.992845
11525655,0.405246,1.581214,0.584699,1.536430
02105769,0.552124,1.193282,0.636528,1.021876
02217770,0.533721,1.200840,0.622482,1.007856
13258500,0.418131,1.490298,0.450957,1.685084
06071300,0.487828,1.370821,0.511826,1.364567
07188885,0.504450,1.221393,0.623399,1.004404
13069500,0.437203,1.481633,0.419717,1.682722
09279150,0.405785,1.529330,0.422244,1.698765
09147500,0.441602,1.467877,0.410599,1.687448
07376000,0.536681,1.184684,0.617995,0.988459
05ME003,0.453100,1.437815,0.496557,1.289684
11046000,0.351613,1.491667,0.596185,0.981280
09482500,0.430286,1.423665,0.669182,1.027475
03237255,0.539312,1.205344,0.614121,1.085739
02367900,0.528860,1.194178,0.625701,0.972200
05412500,0.505497,1.308176,0.586118,1.153083
08MG013,0.456690,1.512567,0.447709,1.832021
01562000,0.514028,1.258196,0.574130,1.196856
05333500,0.502737,1.330157,0.543491,1.228127
02PL007,0.497057,1.307549,0.443523,1.475697
07152000,0.489102,1.277833,0.631705,1.016601
11451000,0.364657,1.389431,0.584381,0.980562
02298202,0.534710,1.244496,0.648777,1.010221
09364010,0.440275,1.469803,0.429562,1.673344
02081747,0.530059,1.208812,0.627915,1.017712
05572000,0.518790,1.245081,0.617427,1.095576
01423000,0.506178,1.288163,0.514411,1.312321
03568000,0.568360,1.168549,0.626498,1.045037
02376500,0.541171,1.181769,0.612874,0.980262
12389500,0.445400,1.468826,0.444319,1.704204
05485500,0.510010,1.304329,0.610607,1.129739
04182000,0.530629,1.227324,0.618908,1.064987
03234300,0.536666,1.215471,0.614311,1.091734
01122500,0.501569,1.273139,0.545119,1.244629
08HA001,0.495599,1.298974,0.590716,1.219600
04099750,0.512636,1.264268,0.588421,1.134673
08MA002,0.434417,1.502316,0.396852,1.739678
04066500,0.494039,1.327941,0.545900,1.240113
05567500,0.523084,1.247030,0.611708,1.111398
07GC002,0.489524,1.380095,0.493926,1.402829
11278400,0.362065,1.734031,0.509528,1.736909
08110800,0.495011,1.249571,0.626664,0.999746
07026040,0.524430,1.200884,0.622273,1.017408
06764880,0.527916,1.278411,0.638704,1.123325
03403500,0.538320,1.188409,0.613479,1.060725
05030500,0.483007,1.359171,0.590633,1.129048
04235500,0.524468,1.253741,0.566790,1.194653
03361500,0.523761,1.225582,0.615842,1.061595
02353265,0.530575,1.202410,0.618929,0.993437
07195400,0.510417,1.215176,0.622277,1.007790
